review_id,user_id,business_id,stars,useful,text,date,source
B08QMNZ61J_AF224BZVIYKHVGJGPKGC3UAVTLQQ,AF224BZVIYKHVGJGPKGC3UAVTLQQ,B08QMNZ61J,4.0,0,"hair claws. nice, tight, assorted colors. downside: one was broken upon receipt.",2021-04-21 20:07:21,amazon
B00UB7D60I_AGUFDVO4TYIFQHQUMDXFHSHH43BA,AGUFDVO4TYIFQHQUMDXFHSHH43BA,B00UB7D60I,5.0,0,great product at a great price!. great buy at a great price and they were packed great!,2018-09-13 00:44:39,amazon
B00KOCJEJC_AGVQJFWTGNXNOKM6BOGYN7RB3OPA,AGVQJFWTGNXNOKM6BOGYN7RB3OPA,B00KOCJEJC,5.0,0,effective and taste good. i wish these were still available in multipacks. they have become really difficult to find. i love the texture of the gummies and they do not stick to your teeth.,2016-10-02 23:27:43,amazon
B0181LWMZ0_AEIY2WXJWZJSCUMR7S4F3AALGPEQ,AEIY2WXJWZJSCUMR7S4F3AALGPEQ,B0181LWMZ0,5.0,0,great shave. get a great shave with this product and smell good to.,2017-03-05 15:02:47,amazon
B07XDTYNMP_AGIYSA62BZULHNSJTMPAT5IC3MLQ,AGIYSA62BZULHNSJTMPAT5IC3MLQ,B07XDTYNMP,2.0,0,blades. these blade did not work as well as my other blades,2020-03-14 01:40:51,amazon
B004X8JLN2_AE54OXZJ3A4QXJLDRE37JABF4WAQ,AE54OXZJ3A4QXJLDRE37JABF4WAQ,B004X8JLN2,5.0,0,exactly what i ordered + happy with my purchase. under arm deodorant exactly what it is use for,2022-01-05 02:17:57,amazon
B094J5PQZP_AHYHK7JKOZ7F7TUDXUWSONLITJJQ,AHYHK7JKOZ7F7TUDXUWSONLITJJQ,B094J5PQZP,5.0,0,very sturdy!. [[videoid:52e8d70620797cc4ee762797131ca24c]] these press ons are extremely sturdy! not flimsy at all. it had just enough flexibility to shape up to fit perfectly! i love them and will be purchasing again! i designed these myself!!,2022-06-12 05:57:39,amazon
B0788GCSVY_AHYHK7JKOZ7F7TUDXUWSONLITJJQ,AHYHK7JKOZ7F7TUDXUWSONLITJJQ,B0788GCSVY,3.0,3,the curls do not revert to original pattern after wetting. i did a quick weave and have had the hair in for two weeks. the hair is really pretty. the only thing is the hair gets nappy near the nape area and once wet the curls do not revert. would not recommend for long term wear only for an occasion or if you want a quick style. the pic attached is how the hair looks after wetting and detangling also before wetting. i would suggest order longer lengths so you can finger comb instead of actually having to brush the kinks out with the shorter length. it was cute while it lasted though. remember you get what you pay for! im not upset i only needed a quick style so its cool.,2018-11-17 02:48:44,amazon
B072N95X6P_AHIFWJCLH3DZ5S6XBY7XKEKIFNMQ,AHIFWJCLH3DZ5S6XBY7XKEKIFNMQ,B072N95X6P,5.0,0,100% happy thank you :-). 100% happy thank you :-),2022-03-12 09:29:59,amazon
B07731H8YF_AGW47FN4SDTHI2VLAZPPRTTJHVYQ,AGW47FN4SDTHI2VLAZPPRTTJHVYQ,B07731H8YF,2.0,1,"not what i expected. it's a little... weird... it's the only word i can think of to describe it. it works, and not it pumps up the volume of your hair, but it also adds a great deal of stickiness. also, it's delivery method is a little odd. blowing powder into the root of your hair isn't a strange thing per se, but this doesn't seem to deliver it in an even flow. probably will not purchase again. i love the other cake products though! the hairspray for example is terrific!",2021-02-22 14:22:41,amazon
B08VMRRCP5_AGPSLW4UG4AWFP6AYDV4AFGSHMWQ,AGPSLW4UG4AWFP6AYDV4AFGSHMWQ,B08VMRRCP5,5.0,0,"what a blessing. love, love love this brush. dogs don't mind it and it is so easy to clean with a bush of the button. highly recommend",2021-04-27 21:03:08,amazon
B07HDZ6Z6V_AH2KRJCMDPAGIOGC4MOAQEIHGE2A,AH2KRJCMDPAGIOGC4MOAQEIHGE2A,B07HDZ6Z6V,1.0,2,huge. either my head is too small or these are huge.... they fall off after a few minutes of low intensity activity,2021-04-01 03:34:38,amazon
B0767M54JB_AE4R34JAQMBCEAPRJI5ZAYDVBD4A,AE4R34JAQMBCEAPRJI5ZAYDVBD4A,B0767M54JB,2.0,1,no. i dont like them at all they stretch but i would say a little too much... they dont stay to the hair... i wouldnt recommend,2020-06-07 11:00:47,amazon
B088D2ZCD5_AEI2KJ3JMMUJ4NIVIV64ST4TLMKQ,AEI2KJ3JMMUJ4NIVIV64ST4TLMKQ,B088D2ZCD5,5.0,5,"my favorite eyelash and eyeliner kit ever!!!!!. i love these eyelashes. i especially love that they offer the eyeliner in brown, black and clear. it's also great that i can wear my favorite eyelashes that normally require glue with this eyeliner without the need of glue. the eyelashes included in the kit are a good everyday eyelash. i also like that i can purchase their eyeliner separately if i want instead of having to buy the kit again. i've worn these lashes all day and even slept in them a night or two just to see how well they'd hold up. they held up amazingly. i've purchased an additional black and clear eyeliner to go with my kit. i prefer these over the magnetic eyeliner with magnetic lashes because it concerns me that the magnetic eyeliner may be found to have adverse effects at some point. oh, additionally, this eyeliner goes on so well as a good as the adhesive works with the lashes it doesn't have a tacky feeling on your eye. with the exception of the eyeliner holding the lashes in so well, you'd never know it has an adhesive to it. this is my absolute favorite lash kit ever. it's worth the money. you won't regret this purchase.",2020-06-23 16:57:56,amazon
B07CQB9H3D_AFPTOUHUSNEB6JDSCWDMLS23L4CA,AFPTOUHUSNEB6JDSCWDMLS23L4CA,B07CQB9H3D,3.0,0,satisfactory. nice little kit for the price. i don't believe it's a quarter jaw...too big.,2018-09-13 01:47:33,amazon
B008C2QZE8_AG4DEQCBVNCJPRHXC3S255BBJALQ,AG4DEQCBVNCJPRHXC3S255BBJALQ,B008C2QYPI,5.0,0,will purchase again.. worth the money and very comfortable,2020-02-28 16:49:20,amazon
B00ALUWUBQ_AHKLYY7DZ4RECGZXP6KUALGUFRJA,AHKLYY7DZ4RECGZXP6KUALGUFRJA,B00ALUWUBQ,5.0,4,best mousse ever made!. the only mousse i've ever used that really gives my fine hair volume as promised. have used it for years and won't use anything else because there's no point.,2016-03-25 21:39:11,amazon
B0092MCQZ4_AE5GHFQZ6IXM4QNYTLTYJO24KQZQ,AE5GHFQZ6IXM4QNYTLTYJO24KQZQ,B01M1OFZOG,5.0,0,this is so great !!!. makes perfect curls. you can go spiral or just wavy. saves me alot of money on a perm cause now i can go strait or curly.,2021-12-17 21:37:05,amazon
B08393CSHT_AHCG7XEDVLOCFOQMZC26VE33NW2Q,AHCG7XEDVLOCFOQMZC26VE33NW2Q,B08393CSHT,5.0,0,"great product. i love this! usually these are about $5 each, this is a wonderful price for the amount you get",2020-03-05 20:03:49,amazon
B000NHZSKC_AFMHO73ZLBHUMB36EHB4GUFLM3SA,AFMHO73ZLBHUMB36EHB4GUFLM3SA,B000NHZSKC,5.0,0,five stars. smells so nice and my hair quality enjoys these too.,2018-10-18 13:30:21,amazon
B082Z726F2_AH6U3RG4SKWXF4KNH3RC6VD5P4QQ,AH6U3RG4SKWXF4KNH3RC6VD5P4QQ,B082Z726F2,5.0,1,"love these!!. the colors are great, the price is out of this world!! i now have a color for any outfit!!",2020-11-15 22:29:00,amazon
B01M6Y49AD_AHVOQ4CBGSXUQKOR2A3BPCV53YMA,AHVOQ4CBGSXUQKOR2A3BPCV53YMA,B01M6Y49AD,5.0,1,"great dupe for c thirbury. i actually like the way this one sprays better than ct. lasts just as long, totally impressed. i got 3 bottles for less than 1 ct. im sold!",2022-06-03 20:12:54,amazon
B07Q69KHDK_AHVOQ4CBGSXUQKOR2A3BPCV53YMA,AHVOQ4CBGSXUQKOR2A3BPCV53YMA,B07Q69KHDK,5.0,4,"it does work, but doesn't come off that easy. makes my eyelashes a lot longer.. it makes my eyelashes a lot longer, saving me from having to wear falsies all the time. it is waterproof, but it is a little difficult to take off. i have tried all kinds of remover. the best way i found is to put a warm washcloth over my eyes for a few minutes and then try to remove with makeup remover. it is a bit wet when you first get it, so you really have to drag off the excess before applying. after a few weeks, it is easier to apply. it is still better than any mascara i have used.",2019-07-27 17:52:24,amazon
B013VZRLB6_AHVOQ4CBGSXUQKOR2A3BPCV53YMA,AHVOQ4CBGSXUQKOR2A3BPCV53YMA,B013VZRLB6,3.0,0,if you are good working with powders this is for you. i like creams better because they are easier to blend. once you put this on it stays for sure but i wanted a little more play to blend. it needs a view more colors like pink and green to help camo then it would be even better,2016-01-06 18:18:57,amazon
B0784SJFC1_AG6K7GPCDHQNKMVDMTYKKWSOAVVQ,AG6K7GPCDHQNKMVDMTYKKWSOAVVQ,B0784SJFC1,5.0,0,very nice!!. i really like these. i love that i got 2. i put one in our camper for camping trips and the other one is in my bathroom. i use it daily!,2018-06-26 18:59:00,amazon
B07JHW6VWB_AFHRPCWEWPAAA2ZVLDTJHDIFR3VA,AFHRPCWEWPAAA2ZVLDTJHDIFR3VA,B07JHW6VWB,5.0,0,wish almaty would bring this product back. beautiful colors perfect for evening. green eyes really pop,2019-04-02 16:26:03,amazon
B099FH9Z3D_AHL5UAIYCGYOTCHEY6HJKOMJTF6A,AHL5UAIYCGYOTCHEY6HJKOMJTF6A,B099FH9Z3D,1.0,0,they were too frizzy. the color was pretty but they were frizzy,2021-12-27 04:04:38,amazon
B09XBSDCXP_AFH7ZT2NJSHDKJ43IODXCE6RHWVA,AFH7ZT2NJSHDKJ43IODXCE6RHWVA,B09XBSDCXP,1.0,1,"over priced, over hyped, doesn't work. chose warm vanilla and the fragrance is wonderful but it did not last not last 72 hrs.the product is too creamy and never dried on my skin.it didn't prevent wetness or odor so was a total waste especially the $17 i foolishly paid for it.",2023-02-12 12:49:15,amazon
B0897SY3H2_AFGDRVPCP742YM5MMLFIKZCGNNRQ,AFGDRVPCP742YM5MMLFIKZCGNNRQ,B0897SY3H2,2.0,0,drying my hair. this is probably only good for extremely oily hair and probably oily hair would have a problem with it. it dries my hair so much i have to use a second conditioner to make my hair feel ok,2022-05-22 05:05:21,amazon
B07TJY9TRN_AFGDRVPCP742YM5MMLFIKZCGNNRQ,AFGDRVPCP742YM5MMLFIKZCGNNRQ,B07TJY9TRN,2.0,0,overpriced and no result. the packaging is cute and its easy to use. it feels good when i apply it. but theres really no result from using it. the price is very high and i wouldnt buy it again,2022-05-14 20:43:05,amazon
B087BQ7MS8_AFGDRVPCP742YM5MMLFIKZCGNNRQ,AFGDRVPCP742YM5MMLFIKZCGNNRQ,B087BQ7MS8,2.0,0,not a fan. i dont like the texture of it and it has this shimmering things in it which is weird. and it doesnt do anything for my eyes,2022-03-20 18:33:12,amazon
B01I2MU2JQ_AFGDRVPCP742YM5MMLFIKZCGNNRQ,AFGDRVPCP742YM5MMLFIKZCGNNRQ,B01I2MU2JQ,3.0,0,easy to use. its easy to use and but a little hard to absorb. theres no scent and one bottle will last a long time,2022-01-26 23:28:28,amazon
B09GVHT2D3_AFGDRVPCP742YM5MMLFIKZCGNNRQ,AFGDRVPCP742YM5MMLFIKZCGNNRQ,B09GVHT2D3,5.0,0,nice gift set. this set is perfect for christmas season! it can be good for your female friends. if contains a great combo of stuff like tumbler and candles. the design is great!,2021-10-28 00:33:52,amazon
B07K7SS8CC_AFGDRVPCP742YM5MMLFIKZCGNNRQ,AFGDRVPCP742YM5MMLFIKZCGNNRQ,B07K7SS8CC,1.0,0,the quality is so bad. the bar soap is extremely expensive and it doesnt worth the price. its very small and will probably only last two weeks top if you use it every day. the scent is very strong and disgusting,2021-06-21 23:14:07,amazon
B07ZYBR6YC_AFGDRVPCP742YM5MMLFIKZCGNNRQ,AFGDRVPCP742YM5MMLFIKZCGNNRQ,B07ZYBR6YC,2.0,7,shouldnt sell for money. i dont see any result from using this. and they shouldnt sell it for money as this is supposed to be a free sample,2021-02-17 00:11:05,amazon
B07P83R5GT_AH74JVFA53ZGMIJCHYOE22SLB3FA,AH74JVFA53ZGMIJCHYOE22SLB3FA,B07P83R5GT,5.0,0,awesome product. use this stuff a lot - always ordering more as i use it frequently.,2021-12-05 13:53:44,amazon
B08NJ5T4VY_AG3RUN6QXDMTDGTA7MXGFMDUILBQ,AG3RUN6QXDMTDGTA7MXGFMDUILBQ,B08NJ5T4VY,5.0,2,great brush for cats and small dogs.. my pets dont mind this brush because its gentle. works well and easy to clean. recommend,2021-10-17 22:38:51,amazon
B07PFJNVSY_AH5KJVUUL3UMJMTCSHPHGBQAZHOQ,AH5KJVUUL3UMJMTCSHPHGBQAZHOQ,B07PFJNVSY,3.0,1,"fairly well made but very small. these caps are very small. even though my hair length is short, the cap barely covers my head. if i had hair longer than my collar, it wouldn't fit at all.",2019-11-28 23:32:48,amazon
B00EEN2HCS_AFOMMZPFMNVCAC6VYYGQPJSRZFTQ,AFOMMZPFMNVCAC6VYYGQPJSRZFTQ,B0BM4GX6TT,5.0,0,five stars. this product is great. it is easy to use and lasts about 4 weeks. i highly recommend it.,2018-07-29 19:41:32,amazon
B08P1YLBVH_AFT7NN6XCSB73I3TSVAZRWNKNJZQ,AFT7NN6XCSB73I3TSVAZRWNKNJZQ,B08P1YLBVH,5.0,0,fabulous. my 15-year-old daughter loved these. it didnt take long to get here and it has everything she needed to give herself a beautiful manicure. would definitely buy it again.,2022-06-16 13:02:13,amazon
B00WUD102M_AFYD3C45KSVRKLLKA5S76U33FM2Q,AFYD3C45KSVRKLLKA5S76U33FM2Q,B00WUD102M,2.0,0,two stars. the 'mix' is more clear than red. the glitter is too big to be in a nail polish.,2017-10-27 04:02:27,amazon
B0BNV4WRF3_AHWW3GBNSOSLWDZBZ26ELXLGQJXA,AHWW3GBNSOSLWDZBZ26ELXLGQJXA,B0BNV4WRF3,1.0,0,"complete scam. this topper is comparable to one for $9.99 on the asian websites. the color is fake, the hair is fake, and its not worth a tenth of what was charged. dont waste ur time",2023-01-22 00:49:59,amazon
B07CPM2897_AGNKRWFIR7RCHG4YPSDL7P3GMGBA,AGNKRWFIR7RCHG4YPSDL7P3GMGBA,B07CPM2897,3.0,0,meh. i had ordered for a fair complexion and was sent make up to make me look black and white ... no tones...no colors.,2019-04-17 21:24:07,amazon
B0149YNDP6_AEQJQXW6PQAU5WEJGXS42BZ6GCVQ,AEQJQXW6PQAU5WEJGXS42BZ6GCVQ,B0149YNDP6,5.0,7,"use it after touching raw meat when cooking.. i have bought this for years, it works fantastically in a foaming dispenser. i keep one by my kitchen sink to use when i am cooking and messing with raw meat. it also helps remove odors. since covid19 i use it to wash my hands, arms and face before going out. i originally came across this when i had surgery ( i had to wash with it the night before and the day of with it) i also got a friend to start using it for diabetic foot care. it kills off fungus so helps prevent cracks and infection.",2020-07-30 19:38:54,amazon
B09FK486YF_AGNT4XZCCKWQQBTRXLGEQXEU2OOQ,AGNT4XZCCKWQQBTRXLGEQXEU2OOQ,B09FK486YF,5.0,0,"loud but effective. this thing works great considering how inexpensive it was. it's quite loud at full power, but you can adjust the speed up and down depending on your needs. most importantly, it effectively sucks in dust when you file over it, helping to keep down the scattering of nail dust all over yourself, your clothes, your work surface, etc.",2022-06-30 18:21:31,amazon
B005FLNLM8_AF5YGFIDUL4PVHGLOLLCE2ZOZSCA,AF5YGFIDUL4PVHGLOLLCE2ZOZSCA,B005FLNLM8,5.0,4,"light and yummy citrus moisturizer. this is a light cream that makes your skin feel so smooth and yummy. there is a faint citrus smell. it does seem to make the skin &#34;ready to go&#34; in the morning, so what i mean is that i seem to look less droopy in the morning. recommended night creme.",2013-02-02 17:12:23,amazon
B0168LM53E_AE5K7JZDVDIEJM53R5HRNZZGJ2IQ,AE5K7JZDVDIEJM53R5HRNZZGJ2IQ,B0168LM53E,5.0,0,help your eyelashes come back faster will let you know how it works after 8 weeks. i was going to return one but it takes 6 to 8 weeks to notice a difference and i do want to have fuller eyelashes and eyebrows so i'm going to give it a chance even though it was a little pricey my eyelashes deserve it,2017-10-31 04:57:18,amazon
B00U21XOPK_AF6LYZ3MUF4YJFGN7VGQWMWLSUFQ,AF6LYZ3MUF4YJFGN7VGQWMWLSUFQ,B00U21XOPK,4.0,0,four stars. great jewelery. if there is an issue the company is on it and correcting it right away.,2017-07-28 19:07:37,amazon
B01GU38PAC_AGU3DPKNTSMZP4QVNBGMZNQSVKFQ,AGU3DPKNTSMZP4QVNBGMZNQSVKFQ,B01GU38PAC,2.0,0,two stars. i was hoping that it was going to be like the redkin spray and it is not.,2016-07-18 20:40:03,amazon
B01495J3MM_AFAD64BC3SGKIFKIVBS4HOVWTDXQ,AFAD64BC3SGKIFKIVBS4HOVWTDXQ,B01495J3MM,4.0,0,"but seem to be very good quality and the case is beautiful. these were purchased das a gift, so cannot review how well they work, but seem to be very good quality and the case is beautiful.",2015-12-23 18:33:08,amazon
B00H78IR6W_AEXUHHBGMR5MZWUYXFLZ6XKVLCTQ,AEXUHHBGMR5MZWUYXFLZ6XKVLCTQ,B00H78IR6W,5.0,2,"betty dain rocks!. betty dain has been around forever. the length of time in the business speaks for itself.this company always delivers just what i ordered, no hidden costs. good quality items and fast shipping.only one thing i would change is i would replace velcro with snaps and not raise the price.",2022-02-20 03:23:14,amazon
B00E2S00ME_AEYE3LSUHQEX6BWG224MKVXX6XZQ,AEYE3LSUHQEX6BWG224MKVXX6XZQ,B00E2S00ME,1.0,0,too oily for me.. my daughter loves these but it's too greasy for me.,2020-06-22 18:55:51,amazon
B07CSL21J8_AFOSMON6MEJJHCNC2QAHGQQOFKUA,AFOSMON6MEJJHCNC2QAHGQQOFKUA,B07CSL21J8,1.0,0,don't waste your money. didn't do much for me. had used other product but amazon quit selling and that worked.,2018-10-10 10:54:16,amazon
B008TGSAFE_AGSV4K43Q6TIIHGN6BB2Q5A2I5PA,AGSV4K43Q6TIIHGN6BB2Q5A2I5PA,B008TGSAFE,2.0,0,"not even close.. these scissors are no where near sharp enough to adequately cut hair. they are a heavier scissor that maybe could be sharpened, but why are they sold so dull? i have had little to no use for them.",2017-02-19 02:26:14,amazon
B0885Y3DNQ_AFISRL535I2D5IUPG3FGWY6XZC7A,AFISRL535I2D5IUPG3FGWY6XZC7A,B0885Y3DNQ,5.0,0,buy these. item perfect...soft...buttons in right place....,2020-09-21 01:45:20,amazon
B06VWPZN56_AGKSSNLDIG5HY5FXYVE6UVXKVDYQ,AGKSSNLDIG5HY5FXYVE6UVXKVDYQ,B06VWPZN56,4.0,3,... moderate pain relief and the texture and scent are nice.. gives moderate pain relief and the texture and scent are nice.,2018-03-14 09:55:40,amazon
B075WF94X4_AHPXDXGUHYKWYX6KIKCH2IB4DFUQ,AHPXDXGUHYKWYX6KIKCH2IB4DFUQ,B075WF94X4,5.0,0,great stuff. it works! i had some veins in my legs lasered and got huge bruises. this cream got rid of the bruises is record time and calmed down the pain.,2019-11-14 16:59:07,amazon
B01BX7BY76_AH57UQ3IE2TH2COG2LKAIHVE6OKQ,AH57UQ3IE2TH2COG2LKAIHVE6OKQ,B01BX7BY76,5.0,0,great!. great for my dalmation themed kindergarten.,2017-01-13 02:24:31,amazon
B0107QYW14_AH57UQ3IE2TH2COG2LKAIHVE6OKQ,AH57UQ3IE2TH2COG2LKAIHVE6OKQ,B0107QYW14,5.0,0,cute necklace. really cut. i take off pendant for different look.,2016-06-21 04:30:09,amazon
B001V9V71U_AGJFPQJ5UH5BQEQGL6GKURTN6XZA,AGJFPQJ5UH5BQEQGL6GKURTN6XZA,B001V9V71U,5.0,0,works just as advertised. really a good product and i'm very happy that it can now be purchased through amazon.,2022-01-06 00:26:28,amazon
B075JYFWJD_AFWQKUQAAN4XCFE6Y66VI5AOO4ZA,AFWQKUQAAN4XCFE6Y66VI5AOO4ZA,B0BDHS9H7J,5.0,0,"moisture & detangles. what i don't like the next day my hair doesn't feel soft as some moisturizers. i'm sure it's because it isn't oily or greasy, which i like. maybe adding a little oil to help maintain softness.",2021-08-04 00:38:03,amazon
B015IHU77U_AEYB24ATMPTFOMYIHSYYRN4MZUOA,AEYB24ATMPTFOMYIHSYYRN4MZUOA,B0881Y9BLS,3.0,0,three stars. the compartments could be deeper to hold the naked pallets i own.,2018-01-11 03:11:33,amazon
B014JOL9MA_AEWUOTR5BLPGWHAJI24EMWJHXORA,AEWUOTR5BLPGWHAJI24EMWJHXORA,B014JOL9MA,5.0,1,five stars. love it. gel even works on regular polish.,2016-04-05 01:46:57,amazon
B017XD9GP6_AEBIQICUNDRDP6YCUGOCC7GTIEPQ,AEBIQICUNDRDP6YCUGOCC7GTIEPQ,B017XD9GP6,5.0,2,"need more for bedrooms. great product, gives the air a fresh clean scent",2015-11-28 06:18:09,amazon
B01C714B5E_AH2SK57JTJATVPUL34OIS44AQARA,AH2SK57JTJATVPUL34OIS44AQARA,B01C714B5E,5.0,0,"five stars. great colors, every compliments the shades",2017-01-27 02:57:45,amazon
B00YVCWUCE_AGHU6Z5VO7EX3QY5OEAUMPOU7AAQ,AGHU6Z5VO7EX3QY5OEAUMPOU7AAQ,B00YVCWUCE,5.0,2,"like magic!. i don't know what i did without this brush before. i have naturally dark hair that i have colored blonde so my hair is dry, brittle and tangles very easily. before i had to use nearly an entire bottle of conditioner just to make my hair manageable post shower. now i barely use any conditioner. i use a detangling / leave-in conditioner spray (unite 7 seconds is awesome by the way) and then i brush through with this brush and it goes through without ripping out my hair and getting stuck. it's not fancy, and arrived with the black logo on the back nearly scratched off but who cares - it works.",2016-10-25 23:48:07,amazon
B01I066QWG_AHTOAHVOFQFZ7I5HPDVJSEASCRZQ,AHTOAHVOFQFZ7I5HPDVJSEASCRZQ,B09FFQT1KK,1.0,2,"too large to use properly. not good quality. this mitt is so large that you really have to use a lot of pressure when rubbing on your tanning lotion to keep the mitt from sliding off your hand, which then causes the foam on the inside of the mitt to rip and tear quickly. this happened to me and the tanning lotion leaked through and i had orange fingers and palms for days.",2018-01-26 18:15:17,amazon
B082Q58ZTV_AEK5ZLRN23DCNUWP3GHTONPO4DWA,AEK5ZLRN23DCNUWP3GHTONPO4DWA,B082Q58ZTV,5.0,1,a great christmas gift!. i just love these refreshing masks!,2020-10-27 10:30:51,amazon
B01N1WM96U_AF5BYRAWORXLQNHT3IAPKOQOGTRA,AF5BYRAWORXLQNHT3IAPKOQOGTRA,B01N1WM96U,5.0,0,five stars. makes my homemade manicure hard as a rock in no time flat! can't imagine doing my nails without it!!,2018-08-15 05:08:41,amazon
B09NFQ69KT_AFUSWNVA72MMWHGYWJ652SYX2JJQ,AFUSWNVA72MMWHGYWJ652SYX2JJQ,B09NFQ69KT,3.0,0,nothing great here. takes at least two coats for good coverage and will eventually smudge off after moderate touching. if left alone (no kissing!) it can last a while but there's nothing really standout about this product except for maybe the scent/taste which is a decent chocolate scent that lasts a short time. the matte finish looks nice but there's little to recommend about this product there's better out there.,2022-04-06 19:59:54,amazon
B07GDQPG12_AFUSWNVA72MMWHGYWJ652SYX2JJQ,AFUSWNVA72MMWHGYWJ652SYX2JJQ,B07GDQPG12,3.0,0,"does it really do anything?. i tried this every day for a couple weeks. i stored it in the fridge and went over my face with decent pressure. didn't seem to do anything? i mean the cold jade feels okay, even nice, against the skin but i didn't see any real benefit. maybe it needs more time? i'm not sure. . .",2019-03-23 23:50:57,amazon
B078BC3XDT_AFUSWNVA72MMWHGYWJ652SYX2JJQ,AFUSWNVA72MMWHGYWJ652SYX2JJQ,B08FYBSFPR,1.0,1,"avoid this. noisy, can't really heat the water, barely keeps it warm. but the absolute worst part of this foot bath are the rollers that are supposed to massage your feet. these things are hard plastic and actually are sharp in places. i tried them for a few seconds then tore them out and throw them away. they hurt badly. who could design such a thing? the catches the rollers mounted in are not much better as they stand, sharp and hard, into your feet. i guess you could cut those out, maybe, but this thing isn't worth the time or effort. look elsewhere for your foot care needs this painful thing isn't the one.",2018-11-09 20:13:10,amazon
B01MTQ5C17_AFWRGOGF4AI2IHRX7KZ2IYL63RXA,AFWRGOGF4AI2IHRX7KZ2IYL63RXA,B01MTQ5C17,5.0,1,five stars. my favorite scent of the group. cleans your beard great and smell is delightful,2017-07-29 06:53:57,amazon
B01MYPDMEU_AFWRGOGF4AI2IHRX7KZ2IYL63RXA,AFWRGOGF4AI2IHRX7KZ2IYL63RXA,B01MYPDMEU,5.0,1,"amazing, sums it up. amazing, sums it up.. doesnt dry your beard out. cleans it and smells wonderful. great price and lasts me rougjly a month",2017-07-29 06:21:38,amazon
B01CVQALFE_AFWRGOGF4AI2IHRX7KZ2IYL63RXA,AFWRGOGF4AI2IHRX7KZ2IYL63RXA,B01CVQALFE,4.0,0,"four stars. smells nice, works great, price is just right",2017-01-04 22:35:14,amazon
B01AONIWZM_AEVRP23ONGIWRUAPURGPAKC4PL2Q,AEVRP23ONGIWRUAPURGPAKC4PL2Q,B01AONIWZM,4.0,0,"still good, but a bit dry.. same classic filled chocolate cake snack. tasty but a bit dry.",2022-02-04 21:55:16,amazon
B0865H5R1X_AEYK5YGOKGJJ6QYYWDV32ST23Q7A,AEYK5YGOKGJJ6QYYWDV32ST23Q7A,B0865H5R1X,5.0,0,saves us $. great to clean mask and other devices. saves us a lot of $ and keeps things clean.,2021-02-24 19:42:57,amazon
B097BN5VXR_AF62EAAIQCFJ6FDZ2L4W5LEAKUIA,AF62EAAIQCFJ6FDZ2L4W5LEAKUIA,B097BN5VXR,1.0,0,you'd be better off using a lawnmower!. it was very painful to use! it pulled and tugged and left me raw! i couldn't use it but a minute! it didn't do a good job. i returned it!,2022-04-03 01:42:25,amazon
B08SYGY69L_AF62EAAIQCFJ6FDZ2L4W5LEAKUIA,AF62EAAIQCFJ6FDZ2L4W5LEAKUIA,B08SYGY69L,4.0,0,my son said the smell is awesome!. i bought this for my son as his hair is thinning. i don't know yet how well this is helping . he did say the smell is awesome. he really likes it,2022-01-22 02:10:02,amazon
B07XRGFNPV_AHINTWLUQQLLDM437NMPMEDDUD4Q,AHINTWLUQQLLDM437NMPMEDDUD4Q,B07XRGFNPV,5.0,0,teens/preteen loved them. easy to install and remove,2019-11-04 00:00:01,amazon
B01DUYNJL4_AGQCFT47KDI77JKRSOMAK34MJPAQ,AGQCFT47KDI77JKRSOMAK34MJPAQ,B01DUYNJL4,5.0,0,"works perfectly, requires two pumps for normal amount of mouthwash. this is exactly what i needed. i have been pouring mouthwash out of 1.5l bottles for years, and this pump provides a consistent, metered amount, and prevents waste. i use two full pumps to provide enough mouthwash for a proper rinse, and some people might even want three (one is definitely not enough). works perfectly, fits perfectly, and is exactly what i wanted. best $7 i have spent in ages. :)",2019-02-04 20:24:58,amazon
B092L7Z4GS_AGS47C3SO62X375JL7RWNBKCFXXA,AGS47C3SO62X375JL7RWNBKCFXXA,B092L7Z4GS,5.0,0,"tiny tiny applicator. can barley pick up any eye shadow, they are so small , i threw them out",2022-07-18 02:26:17,amazon
B00SGCP90A_AGS47C3SO62X375JL7RWNBKCFXXA,AGS47C3SO62X375JL7RWNBKCFXXA,B00SGCP90A,4.0,0,"brown hair shampoo & conditioner. worked pretty well, no complaints",2021-09-18 06:47:43,amazon
B08D9HLNB4_AHPKUK33JPVJZQJOPUSPIBCAYBBA,AHPKUK33JPVJZQJOPUSPIBCAYBBA,B08D9HLNB4,4.0,0,does the job. they work great especially for cleaning eye makeup brushes. great gifts too.,2021-06-09 22:08:27,amazon
B01DD1NOZU_AHU2GG5RF6YAEWUFNLH3QH5RHDNQ,AHU2GG5RF6YAEWUFNLH3QH5RHDNQ,B01DD1NOZU,5.0,0,excellent product. this is so very good for my hair,2021-11-26 19:52:21,amazon
B01D6O4Y12_AHU2GG5RF6YAEWUFNLH3QH5RHDNQ,AHU2GG5RF6YAEWUFNLH3QH5RHDNQ,B01DD1NOZU,5.0,0,"love it. so good for our hair, will purchase again",2021-11-26 19:38:38,amazon
